Date,Brand,Media,Investment,NumVisits,NumUniqueVisits,GrossSalesEstimate,GrossSalesPlaced,GrossSalesApproved,QtyOrdersPlaced,QtyOrdersApproved
2016-09-12 00:00:00,0,6,25604559.2,7558348,3949932,236972741.28,356510623.04,236972741.28,669240,502920
2016-09-06 00:00:00,0,6,33334348.96,10114244,5196268,320339013.28,465158461.68,320339013.28,1038400,781968
2016-09-09 00:00:00,0,6,20916311.68,6126708,3219594,177077238.8,268612780.48,177077238.8,518144,378488
2016-09-08 00:00:00,0,6,18328004.64,6504302,3387272,165477671.92,244740916.64,165477671.92,600776,458744
2016-09-10 00:00:00,0,6,18352414.08,5771388,3021844,176649323.84,276120502.24,176649323.84,477576,352616
2016-09-11 00:00:00,0,6,17778246.64,5879818,3041304,173527103.2,254797037.44,173527103.2,503360,387376
2016-09-04 00:00:00,0,6,25952063.28,8897056,4428214,272949031.52,390566222.64,272949031.52,890296,688688
2016-09-05 00:00:00,0,6,39465310.72,11514412,5853218,365306925.28,538360909.68,365306925.28,1210704,910008
2016-09-01 00:00:00,0,6,31783687.76,9814826,4975390,317160952.24,472753901.84,317160952.24,986128,737176
2016-09-03 00:00:00,0,6,27178076.64,8726200,4440156,243283526.64,372380347.68,243283526.64,786280,586784
2016-09-02 00:00:00,0,6,35007800.08,10093202,5182016,325438206.72,499065854.32,325438206.72,1011560,747120
2016-09-19 00:00:00,0,6,30519632.0,8706908,4476836,248373103.44,368316512.96,248373103.44,764104,583704
2016-09-27 00:00:00,0,6,37578354.0,10342010,5389734,320399119.92,459847024.56,320399119.92,951456,726704
2016-09-25 00:00:00,0,6,24988631.36,7978432,4081574,210874088.48,315069101.6,210874088.48,681912,521840
2016-09-24 00:00:00,0,6,27984607.2,7863632,4100222,193415217.6,305439245.76,193415217.6,624800,459976
2016-09-21 00:00:00,0,6,47541120.0,10712758,5489974,364646681.52,564490940.64,364646681.52,1043152,774664
2016-09-26 00:00:00,0,6,34596936.0,10439814,5393206,294992128.64,448028520.72,294992128.64,946176,717288
2016-09-22 00:00:00,0,6,49083108.8,11229512,5758116,400081877.36,604593712.8,400081877.36,1052568,777040
2016-09-28 00:00:00,0,6,39190976.0,10333400,5398778,323699743.84,459922379.84,323699743.84,958672,735944
2016-09-23 00:00:00,0,6,43781144.0,10022362,5202344,263671289.2,399574062.8,263671289.2,773432,570768
2016-09-29 00:00:00,0,6,39938184.0,10314080,5328190,350219985.28,523473563.36,350219985.28,1023264,770792
2016-09-13 00:00:00,0,6,19098326.72,5583424,2986788,167546792.16,252579741.92,167546792.16,520432,396792
2016-09-18 00:00:00,0,6,18229205.28,5547486,2870546,144223533.52,205195329.68,144223533.52,449416,352264
2016-09-30 00:00:00,0,6,42612357.92,10317720,5339824,333840838.32,514904891.6,333840838.32,937112,693880
2016-09-15 00:00:00,0,6,26393311.12,6367886,3372558,186963880.4,280054500.88,186963880.4,584496,439384
2016-09-16 00:00:00,0,6,26731821.6,6696760,3550960,179041383.84,274772665.2,179041383.84,535832,402952
2016-09-17 00:00:00,0,6,19722397.2,5462702,2883356,129806427.52,193244223.04,129806427.52,404360,306328
2016-09-20 00:00:00,0,6,38213662.96,9435300,4865826,263920808.8,401329690.96,263920808.8,801856,597256
2016-09-14 00:00:00,0,6,21089217.6,6155674,3267180,173812569.04,263858249.6,173812569.04,566368,427592
2015-07-14 00:00:00,1,6,3736392.0,1658734,617568,83912141.28,112366091.2,83912141.28,264176,207856
2015-07-15 00:00:00,1,6,2068704.0,1320732,437206,54714159.28,74365582.72,54714159.28,220616,170896
2015-07-17 00:00:00,1,6,261355.6,445144,106918,22803007.04,32017562.72,22803007.04,86592,65032
2015-07-25 00:00:00,1,6,2265120.0,1137724,387800,42833556.48,57102745.92,42833556.48,156552,124784
2015-07-31 00:00:00,1,6,0.0,1786190,637700,99299361.04,139858362.16,99299361.04,317856,248248
2015-07-20 00:00:00,1,6,2523224.0,1487416,499240,64845022.0,89818142.48,64845022.0,219208,173800
2015-07-29 00:00:00,1,6,4098776.0,1942864,636860,105646605.68,145118659.84,105646605.68,301488,232496
2015-07-22 00:00:00,1,6,2191200.0,1430100,475202,65895230.72,88898848.72,65895230.72,219912,175648
2015-07-18 00:00:00,1,6,838258.96,920430,241556,47432138.16,63140531.52,47432138.16,184624,145904
2015-07-30 00:00:00,1,6,12487288.0,2725688,1060066,153657834.0,216216139.92,153657834.0,447744,340648
2015-07-23 00:00:00,1,6,2275152.0,1421686,489258,56284332.72,79974632.32,56284332.72,204424,161568
2015-07-19 00:00:00,1,6,872718.88,962584,255024,48593644.88,67859742.72,48593644.88,184712,145376
2015-07-28 00:00:00,1,6,2678544.0,1513134,512708,59095187.36,83529508.48,59095187.36,186296,147224
2015-07-24 00:00:00,1,6,1769680.0,1211028,389620,53595976.72,71062923.36,53595976.72,172480,135784
2015-07-21 00:00:00,1,6,3477056.0,1637986,591010,68050296.16,96215640.4,68050296.16,228008,184712
2015-07-27 00:00:00,1,6,3185600.0,1587306,562856,58377058.96,80773638.0,58377058.96,195008,154880
2015-07-04 00:00:00,1,6,1519760.0,940618,275268,37869132.4,52486351.28,37869132.4,123728,94600
2015-07-07 00:00:00,1,6,2395712.0,1311954,420112,50211292.56,75709685.92,50211292.56,171864,128568
2015-07-11 00:00:00,1,6,2281400.0,1172262,420476,53300239.52,76914128.72,53300239.52,175824,134816
2015-07-10 00:00:00,1,6,3249048.0,1332268,514416,62518126.88,86592876.48,62518126.88,183568,141504
2015-07-01 00:00:00,1,6,525624.0,440314,122668,18973775.92,28000616.16,18973775.92,61424,46200
2015-07-09 00:00:00,1,6,2858944.0,1312458,467264,64259086.32,90753282.4,64259086.32,184712,143352
2015-07-12 00:00:00,1,6,2125376.0,1184554,416458,58670106.0,78415977.2,58670106.0,189464,149600
2015-07-03 00:00:00,1,6,2173600.0,1241184,408086,52062218.56,74489803.52,52062218.56,175560,136312
2015-07-02 00:00:00,1,6,2260896.0,1355158,455840,55323921.84,75126020.64,55323921.84,186648,145288
2015-07-16 00:00:00,1,6,596376.0,582022,174174,22119412.48,29591943.92,22119412.48,93280,72512
2015-07-06 00:00:00,1,6,1725152.0,1249136,384622,50173010.8,72757630.88,50173010.8,172568,130944
2015-07-26 00:00:00,1,6,1946208.0,1100960,359464,42931190.72,58267282.48,42931190.72,163416,131296
2015-07-13 00:00:00,1,6,3176624.0,1648472,614838,88452144.0,121099256.96,88452144.0,258456,204248
2015-07-08 00:00:00,1,6,1890416.0,1229032,390236,54488626.72,73992140.64,54488626.72,168520,133056
2015-07-05 00:00:00,1,6,1564728.0,977116,272496,41556784.72,57136840.64,41556784.72,145640,112640
2015-08-27 00:00:00,1,6,2305552.48,1710842,596638,72283559.04,99799038.24,72283559.04,252208,195184
2015-08-17 00:00:00,1,6,3357200.0,1765666,633878,79245502.16,108176473.68,79245502.16,241912,193512
2015-08-15 00:00:00,1,6,3095840.0,1397144,507640,72995591.68,101764639.68,72995591.68,221320,172920
2015-08-11 00:00:00,1,6,2591336.0,1605744,574182,54523920.0,80129777.2,54523920.0,198616,154000
2015-08-12 00:00:00,1,6,1826577.28,1438724,481264,62766166.32,85988899.04,62766166.32,212872,164912
2015-08-13 00:00:00,1,6,3894264.0,1712032,641270,93344522.48,129934177.12,93344522.48,261448,204424
2015-08-18 00:00:00,1,6,1876160.0,1478582,490728,56710203.44,79473264.64,56710203.44,200464,155056
2015-08-20 00:00:00,1,6,1752960.0,1357426,443730,49257057.52,68446458.08,49257057.52,152064,119856
2015-08-29 00:00:00,1,6,2142372.32,1273930,454958,57101781.44,75995003.04,57101781.44,200904,157520
2015-08-31 00:00:00,1,6,3426229.84,1863218,718662,73110218.72,97894672.48,73110218.72,239272,188496
2015-08-09 00:00:00,1,6,3449072.0,1423114,558418,75372207.68,105210193.44,75372207.68,218856,169048
2015-08-16 00:00:00,1,6,3264976.0,1515570,547358,84039003.84,109602036.72,84039003.84,242792,195448
2015-08-14 00:00:00,1,6,4130544.0,1685432,643650,94624271.28,134244086.24,94624271.28,262768,204688
2015-08-24 00:00:00,1,6,2752376.0,1553972,511420,70836093.68,92644035.44,70836093.68,240680,193776
2015-08-21 00:00:00,1,6,324896.0,1296204,441182,54271874.8,73831228.24,54271874.8,161832,127512
2015-08-25 00:00:00,1,6,2655752.0,1646708,585704,71715775.12,96466705.28,71715775.12,218152,172744
2015-08-23 00:00:00,1,6,4996376.0,1067724,308476,53862070.24,72422031.44,53862070.24,189200,154704
2015-08-26 00:00:00,1,6,2238541.36,1572704,533260,68822573.6,94531432.16,68822573.6,223168,173712
2015-08-22 00:00:00,1,6,34848.0,1032976,310646,50383523.52,65499025.68,50383523.52,170720,138072
2015-08-03 00:00:00,1,6,2297856.0,1580656,553224,55235775.76,80848196.0,55235775.76,195536,151800
2015-08-02 00:00:00,1,6,1247400.0,1080212,328664,47651165.76,64559084.48,47651165.76,155584,123376
2015-08-05 00:00:00,1,6,2454936.0,1475278,520604,62829340.64,92151737.04,62829340.64,201872,155232
2015-08-08 00:00:00,1,6,3219304.0,1344238,524342,67857909.68,96278786.56,67857909.68,195712,151624
2015-08-01 00:00:00,1,6,1550736.0,1123850,357210,42944563.2,62674129.76,42944563.2,158752,122672
2015-08-07 00:00:00,1,6,3700664.0,1578570,616322,81856034.48,114310541.84,81856034.48,225544,175736
2015-08-04 00:00:00,1,6,3533816.0,1658062,617330,63509189.04,89881830.72,63509189.04,195360,154088
2015-08-06 00:00:00,1,6,3520968.0,1634038,611184,89908316.08,128821431.2,89908316.08,252120,194568
2015-08-28 00:00:00,1,6,2556727.36,1576064,595224,62204960.4,86393554.72,62204960.4,217272,166408
2015-08-30 00:00:00,1,6,2239305.2,1383172,479892,66116525.2,87589209.84,66116525.2,236984,186648
2015-08-19 00:00:00,1,6,1382656.0,1384208,438270,45196024.72,69051938.56,45196024.72,166144,131824
2015-08-10 00:00:00,1,6,4182024.0,1824242,693518,75738655.52,105228668.16,75738655.52,233112,180224
2015-11-30 00:00:00,1,6,21161785.92,5369868,1965334,354946680.88,579037726.08,354946680.88,975568,658680
2015-11-26 00:00:00,1,6,17166132.72,6292468,1854860,208813073.92,347781419.04,208813073.92,754776,505912
2015-11-27 00:00:00,1,6,62404431.76,14764288,4192020,1395693621.52,2104834834.08,1395693621.52,3706120,2670360
2015-11-25 00:00:00,1,6,3756462.16,2760254,852166,56954027.68,95867117.28,56954027.68,236808,162888
2015-11-18 00:00:00,1,6,3171826.24,2010036,608594,66844891.52,104098762.24,66844891.52,228272,168432
2015-11-28 00:00:00,1,6,41625447.6,7246078,2546236,478301317.12,771491888.64,478301317.12,1373504,932184
2015-11-16 00:00:00,1,6,5279279.28,2666832,861364,96066906.32,129523892.08,96066906.32,289080,226336
2015-11-17 00:00:00,1,6,4711123.12,2387658,757050,78574700.16,115084289.76,78574700.16,275704,207240
2015-11-19 00:00:00,1,6,2829141.04,1948436,592480,54280338.64,91613174.4,54280338.64,206888,145904
2015-11-15 00:00:00,1,6,5569468.08,2466240,793786,138258428.0,193976178.0,138258428.0,381128,294536
2015-11-22 00:00:00,1,6,4348556.08,2266404,746620,73129488.96,105040333.2,73129488.96,230296,174768
2015-11-04 00:00:00,1,6,2694782.64,1924776,569212,69422764.4,102686061.28,69422764.4,233992,173272
2015-11-14 00:00:00,1,6,5122351.52,2204916,716478,113132834.32,159281092.96,113132834.32,338360,253528
2015-11-12 00:00:00,1,6,4577529.44,2374162,736932,114043136.24,162766290.72,114043136.24,339064,253000
2015-11-10 00:00:00,1,6,3300490.16,1900528,574322,78069308.24,108297298.56,78069308.24,237512,182072
2015-11-06 00:00:00,1,6,4948812.0,2291786,799316,99573749.44,144984390.32,99573749.44,306152,233288
2015-11-09 00:00:00,1,6,3977941.44,2194416,721322,86014716.48,124943814.16,86014716.48,247632,189992
2015-11-08 00:00:00,1,6,3869151.44,2098516,680876,90911970.16,128306496.56,90911970.16,276672,213840
2015-11-01 00:00:00,1,6,1915996.72,1524054,425208,50415767.6,69165219.2,50415767.6,159016,125224
2015-11-05 00:00:00,1,6,4101115.04,2185680,705754,105829613.12,155427639.84,105829613.12,313192,227744
2015-11-11 00:00:00,1,6,2574644.16,1850282,556220,68119202.8,96939993.04,68119202.8,233816,179696
2015-11-03 00:00:00,1,6,3316342.48,2108386,638176,63745652.08,95124697.36,63745652.08,222728,165088
2015-11-07 00:00:00,1,6,3409382.24,1900822,610708,89075127.68,128933105.84,89075127.68,267432,197296
2015-11-29 00:00:00,1,6,22054672.64,5283796,1842008,403829784.16,650032966.88,403829784.16,1084424,736384
2015-11-20 00:00:00,1,6,4009822.96,2255610,751450,68328365.6,106698944.0,68328365.6,210320,151536
2015-11-21 00:00:00,1,6,7164668.72,2030644,658196,70097903.04,103829765.6,70097903.04,218416,161216
2015-11-02 00:00:00,1,6,2563189.2,1929760,542906,83553368.8,113374986.56,83553368.8,263208,206888
2015-11-13 00:00:00,1,6,8332515.84,3027724,1038380,167158410.32,251249342.08,167158410.32,473352,350504
2015-11-24 00:00:00,1,6,5971409.84,3159240,1112804,61540502.32,98086061.04,61540502.32,217536,151888
2015-11-23 00:00:00,1,6,6804061.44,3453310,1230586,90031566.24,147872378.72,90031566.24,278344,193512
2015-12-29 00:00:00,1,6,1549169.6,1657124,448154,89636558.88,158802019.2,89636558.88,285472,185856
2015-12-30 00:00:00,1,6,917067.36,1234660,295554,85917677.12,143940336.32,85917677.12,249920,165352
2015-12-27 00:00:00,1,6,1447072.0,1348200,374192,67527126.48,112991538.0,67527126.48,209616,141944
2015-12-31 00:00:00,1,6,712582.64,781606,205394,52241080.32,87520713.28,52241080.32,154264,103136
2015-12-28 00:00:00,1,6,1394427.76,1727558,454804,73060505.76,121168032.48,73060505.76,252560,169840
2015-12-06 00:00:00,1,6,4932970.24,2456216,846776,115840971.84,189042045.28,115840971.84,356752,249040
2015-12-08 00:00:00,1,6,5855874.64,2872492,970606,120006386.72,192221531.92,120006386.72,414656,287672
2015-12-07 00:00:00,1,6,5511052.8,2988076,1016106,130690969.2,206340992.88,130690969.2,421960,297616
2015-12-23 00:00:00,1,6,1030392.0,1243396,347410,72926216.88,130744023.52,72926216.88,219296,142296
2015-12-12 00:00:00,1,6,4847178.16,2177042,763854,125869793.28,203174025.12,125869793.28,365112,254760
2015-12-11 00:00:00,1,6,5457154.56,2387476,826000,125268685.52,210910746.64,125268685.52,402424,277816
2015-12-09 00:00:00,1,6,3637018.88,2468480,792190,112972088.24,187288844.16,112972088.24,393976,271656
2015-12-13 00:00:00,1,6,4539810.88,2221884,770084,121766364.72,192139779.04,121766364.72,364408,256696
2015-12-10 00:00:00,1,6,5789607.12,2724820,947716,129214298.4,206956559.04,129214298.4,410872,291720
2015-12-20 00:00:00,1,6,261189.28,1212162,300594,69730188.88,109680921.68,69730188.88,225632,155496
2015-12-22 00:00:00,1,6,1103344.0,1545026,440160,92943988.72,152267720.88,92943988.72,263208,174944
2015-12-21 00:00:00,1,6,1345856.16,1822702,541044,91377439.12,155780190.72,91377439.12,293128,193688
2015-12-25 00:00:00,1,6,1008216.0,1113084,316274,58786497.44,102071770.24,58786497.44,187352,124784
2015-12-19 00:00:00,1,6,226181.12,1194200,290164,63881699.2,113980471.44,63881699.2,222816,149512
2015-12-16 00:00:00,1,6,10841629.92,3321920,1200360,231882339.92,382168922.08,231882339.92,676016,460152
2015-12-15 00:00:00,1,6,9623679.12,3136756,1106084,200019519.04,325386496.16,200019519.04,554048,381040
2015-12-18 00:00:00,1,6,1169490.08,1504188,374500,69848332.4,122078418.88,69848332.4,260744,172832
2015-12-14 00:00:00,1,6,5645769.36,2848734,988386,155628251.68,238313383.44,155628251.68,445368,320584
2015-12-17 00:00:00,1,6,6662666.56,2564338,872144,183076842.96,296501055.84,183076842.96,529056,356136
2015-12-04 00:00:00,1,6,2993312.08,2065896,637784,64665463.28,105921448.16,64665463.28,242792,168080
2015-12-01 00:00:00,1,6,19074954.8,4655840,1753514,243832338.64,387053735.2,243832338.64,707960,488224
2015-12-05 00:00:00,1,6,3878666.0,2068668,708988,89722595.6,151075539.12,89722595.6,281072,192016
2015-12-03 00:00:00,1,6,4791298.16,2508744,814184,72723490.4,122088751.84,72723490.4,257752,178376
2015-12-02 00:00:00,1,6,7555328.88,3100314,999446,116494157.12,192475668.88,116494157.12,383152,258280
2015-12-26 00:00:00,1,6,1433696.0,1359246,373338,68012497.52,118647668.48,68012497.52,220704,142648
2015-12-24 00:00:00,1,6,856592.0,873544,260498,56790917.92,95372845.92,56790917.92,163240,108592
2016-01-31 00:00:00,1,6,2745972.24,1660316,579026,67496879.12,104489997.04,67496879.12,189024,135520
2016-01-29 00:00:00,1,6,3095312.0,1810312,652456,70174607.36,120046829.76,70174607.36,219032,154352
2016-01-26 00:00:00,1,6,2521527.36,1796620,565698,59410376.08,101338775.12,59410376.08,212872,151976
2016-01-28 00:00:00,1,6,2783102.08,1907472,659834,62178731.12,99333068.56,62178731.12,230208,166408
2016-01-30 00:00:00,1,6,2442776.16,1522598,533988,52175200.88,88928248.64,52175200.88,175296,123992
2016-01-27 00:00:00,1,6,3141732.0,1993726,680568,79717505.12,131151200.4,79717505.12,265056,184888
2016-01-03 00:00:00,1,6,1550912.0,1489796,413546,64459899.68,105247653.28,64459899.68,202664,143440
2016-01-04 00:00:00,1,6,1634587.68,1770622,465010,54217497.84,92830818.08,54217497.84,198264,134904
2016-01-02 00:00:00,1,6,1514216.0,1463938,398790,66249345.36,105720519.52,66249345.36,200904,136840
2016-01-16 00:00:00,1,6,2992828.96,1707412,597394,60931828.32,101626751.6,60931828.32,217888,152416
2016-01-15 00:00:00,1,6,3867996.88,1982022,686224,70973157.2,117443484.4,70973157.2,247632,172656
2016-01-18 00:00:00,1,6,3384438.64,2126348,742812,76757921.68,126659387.36,76757921.68,288288,200112
2016-01-19 00:00:00,1,6,2425778.08,1839208,572404,60110610.56,101039587.44,60110610.56,239536,167816
2016-01-09 00:00:00,1,6,5077414.32,2155944,803656,79364353.2,138247004.72,79364353.2,260128,177848
2016-01-08 00:00:00,1,6,6739304.0,2699116,1018010,105611987.36,176406342.64,105611987.36,356224,244552
2016-01-06 00:00:00,1,6,6901288.24,2890510,1094828,127455579.68,225002071.36,127455579.68,409200,274032
2016-01-07 00:00:00,1,6,7294144.0,2891434,1115982,124486034.64,216811739.76,124486034.64,406824,279312
2016-01-21 00:00:00,1,6,1997600.0,1627794,491610,50935405.84,89137840.0,50935405.84,186648,126104
2016-01-24 00:00:00,1,6,1836702.56,1365630,434700,38484530.48,59771825.52,38484530.48,163416,123024
2016-01-25 00:00:00,1,6,1830217.84,1634710,487578,49938836.64,79231444.16,49938836.64,188584,134728
2016-01-22 00:00:00,1,6,1865688.0,1530130,473648,49165204.88,79297964.24,49165204.88,175120,122848
2016-01-23 00:00:00,1,6,1818593.04,1356474,437402,42708065.84,65064262.56,42708065.84,158752,117040
2016-01-12 00:00:00,1,6,3054405.2,2026962,662354,55576284.72,86160873.04,55576284.72,211728,150304
2016-01-13 00:00:00,1,6,3010846.96,1997548,671944,61312144.08,99234074.72,61312144.08,238920,164648
2016-01-05 00:00:00,1,6,2933744.0,1928808,581210,61632089.2,108687233.6,61632089.2,246576,166144
2016-01-11 00:00:00,1,6,3935286.08,2376962,822234,61854821.6,102259978.48,61854821.6,234168,163768
2016-01-14 00:00:00,1,6,3848856.0,2110430,734734,71206905.44,122570939.92,71206905.44,275264,183568
2016-01-01 00:00:00,1,6,958749.44,993384,260414,43007593.2,70265502.56,43007593.2,142384,96624
2016-01-20 00:00:00,1,6,2199819.6,1730498,537908,66375521.52,97958411.76,66375521.52,244024,176088
2016-01-10 00:00:00,1,6,4907892.88,2131122,791616,81461733.76,127968412.0,81461733.76,268752,195536
2016-01-17 00:00:00,1,6,2860275.44,1687854,594286,57951613.28,90019542.8,57951613.28,214808,152592
2016-05-03 00:00:00,1,6,8425071.6,2296952,1039794,81748909.44,130199922.16,81748909.44,206624,142648
2016-05-14 00:00:00,1,6,1639682.0,980490,418796,24354990.0,40513245.52,24354990.0,76384,52184
2016-05-13 00:00:00,1,6,2458540.48,1184120,533204,26847707.04,44026483.6,26847707.04,81752,55616
2016-05-16 00:00:00,1,6,3189472.0,1430450,660772,47245224.4,75895127.44,47245224.4,119504,83336
2016-05-18 00:00:00,1,6,3278916.96,1417402,645568,35115437.28,56706538.24,35115437.28,101464,72424
2016-05-17 00:00:00,1,6,5491138.4,1746374,814226,56149157.68,93942212.32,56149157.68,136928,91784
2016-05-05 00:00:00,1,6,3935722.56,1768620,795788,45250431.6,73818847.52,45250431.6,142120,101640
2016-05-15 00:00:00,1,6,1720516.16,1059450,428582,30831213.6,46075641.04,30831213.6,83160,58168
2016-05-11 00:00:00,1,6,3841391.84,1708182,778652,52344256.8,82816744.56,52344256.8,146344,106832
2016-05-07 00:00:00,1,6,3362081.36,1477112,653856,42567347.68,67695528.56,42567347.68,106128,72072
2016-05-19 00:00:00,1,6,3263334.8,1454180,668584,43447366.16,69966878.96,43447366.16,108680,75240
2016-05-09 00:00:00,1,6,4308480.0,1815142,832468,48269800.48,75011747.36,48269800.48,139832,103312
2016-05-06 00:00:00,1,6,3755319.92,1561658,725396,42505588.4,68421733.6,42505588.4,118624,83248
2016-05-28 00:00:00,1,6,3590928.0,1458422,641886,40753364.96,67833293.44,40753364.96,108944,73128
2016-05-27 00:00:00,1,6,9145928.0,2626470,1279264,59620747.12,101652861.2,59620747.12,158664,107096
2016-05-30 00:00:00,1,6,3844895.12,1573026,705936,54832171.68,88458894.48,54832171.68,142384,98824
2016-05-26 00:00:00,1,6,6566340.88,2218874,1001476,47943536.08,85394673.76,47943536.08,146520,95216
2016-05-10 00:00:00,1,6,4853889.04,1891176,875476,51469500.72,79483713.76,51469500.72,153912,112728
2016-05-20 00:00:00,1,6,3603424.0,1401316,643636,40742391.36,65305233.84,40742391.36,93720,62920
2016-05-29 00:00:00,1,6,2671328.0,1375234,571144,44330733.04,70687515.36,44330733.04,124432,85184
2016-05-24 00:00:00,1,6,8156027.44,2345714,1120672,56253588.16,97152308.88,56253588.16,161568,107536
2016-05-23 00:00:00,1,6,6602502.72,2097564,988246,48862138.16,81295808.0,48862138.16,145464,101024
2016-05-02 00:00:00,1,6,5595046.16,1903580,848764,59756265.36,95950109.2,59756265.36,161392,109032
2016-05-31 00:00:00,1,6,4371488.0,1586914,709926,55969100.0,86950203.12,55969100.0,143352,102608
2016-05-22 00:00:00,1,6,5083144.0,1761900,773206,53766765.36,91463652.72,53766765.36,140624,94336
2016-05-04 00:00:00,1,6,5470784.0,1957830,883988,58225917.2,89531332.0,58225917.2,166496,118008
2016-05-21 00:00:00,1,6,5128816.0,1676724,747194,47311235.84,87999602.24,47311235.84,131384,85712
2016-05-01 00:00:00,1,6,4642510.4,1795122,753508,64205237.36,99840099.04,64205237.36,164120,120032
2016-05-08 00:00:00,1,6,3343772.08,1491462,654738,43133614.48,66826769.68,43133614.48,113168,82016
2016-05-12 00:00:00,1,6,3297665.36,1470238,675444,41391946.64,63426862.4,41391946.64,105424,76384
2016-05-25 00:00:00,1,6,7396945.6,2250892,1096018,48840410.08,86424783.28,48840410.08,147752,96008
2016-06-09 00:00:00,1,6,5039759.12,1745618,834540,56451913.76,91480252.16,56451913.76,147840,101376
2016-06-10 00:00:00,1,6,4760072.24,1715028,817474,50241520.56,80012054.32,50241520.56,128304,87736
2016-06-20 00:00:00,1,6,4092161.92,1713320,817964,44422524.08,70690391.2,44422524.08,123464,88088
2016-06-14 00:00:00,1,6,4901160.0,1866130,891772,45825362.88,72562894.8,45825362.88,137984,98560
2016-06-07 00:00:00,1,6,3150180.88,1343300,593418,30267007.76,49826715.84,30267007.76,98384,69432
2016-06-05 00:00:00,1,6,3154976.0,1385076,596470,29611538.88,50398098.08,29611538.88,96536,66968
2016-06-15 00:00:00,1,6,4231920.0,1716008,780500,53393574.08,82727760.72,53393574.08,140360,99528
2016-06-11 00:00:00,1,6,4051284.16,1467186,676158,44138121.28,74456939.04,44138121.28,114312,78672
2016-06-08 00:00:00,1,6,4488030.8,1571360,723870,45717821.6,73667924.0,45717821.6,126984,85800
2016-06-16 00:00:00,1,6,6168360.0,1886626,878556,74637830.08,120522244.48,74637830.08,181808,127600
2016-06-17 00:00:00,1,6,5661480.0,1745478,847812,67871031.36,110552379.52,67871031.36,177848,122056
2016-06-19 00:00:00,1,6,4639118.0,1612758,742112,54462326.16,84168832.88,54462326.16,139568,98032
2016-06-21 00:00:00,1,6,4100266.72,1573866,840238,41393464.64,67419242.0,41393464.64,112024,79112
2016-06-18 00:00:00,1,6,4471980.48,1541288,705782,52464243.92,82674775.92,52464243.92,131120,89672
2016-06-02 00:00:00,1,6,3895306.8,1371174,622762,31997460.0,56105140.96,31997460.0,85272,57464
2016-06-12 00:00:00,1,6,4048374.0,1547910,694764,43538617.76,66358607.92,43538617.76,116600,83336
2016-06-01 00:00:00,1,6,3521496.0,1414378,636538,40281216.8,67802212.72,40281216.8,105248,74008
2016-06-03 00:00:00,1,6,2756079.92,1205498,536074,31902669.92,55901300.4,31902669.92,90200,60632
2016-06-06 00:00:00,1,6,3495976.0,1592850,720006,43281269.68,70004091.52,43281269.68,130504,89584
2016-06-04 00:00:00,1,6,2893528.0,1237572,538328,29391865.36,48677254.56,29391865.36,83248,56936
2016-06-13 00:00:00,1,6,5040793.12,1855028,898338,54907216.32,89532176.8,54907216.32,143528,103400
2016-06-26 00:00:00,1,6,4555144.0,1543486,796460,52280470.88,87514521.6,52280470.88,147400,100760
2016-06-28 00:00:00,1,6,9410918.0,2165982,1230824,93789088.8,138090871.6,93789088.8,192192,137456
2016-06-30 00:00:00,1,6,4289839.84,1124872,653254,50432242.08,78754235.12,50432242.08,114136,78056
2016-06-29 00:00:00,1,6,10257456.0,2493918,1427874,106816923.84,164053928.72,106816923.84,242616,170896
2016-06-24 00:00:00,1,6,4776288.0,1449000,814324,48581029.2,80006780.48,48581029.2,132616,92928
2016-06-22 00:00:00,1,6,5834664.0,1939672,1071280,74345892.72,113075401.12,74345892.72,176616,127248
2016-06-25 00:00:00,1,6,3936328.0,1269548,667338,46630503.92,76895349.52,46630503.92,120824,82896
2016-06-23 00:00:00,1,6,6207342.24,1872836,1067878,70065733.76,107151371.36,70065733.76,170280,123288
2016-06-27 00:00:00,1,6,6228816.0,1898638,1051708,63091138.88,100837258.72,63091138.88,144056,100056
2016-08-04 00:00:00,1,6,9915928.0,2805712,1674260,78971068.0,121061284.96,78971068.0,188144,132440
2016-08-03 00:00:00,1,6,8196967.68,2559466,1496278,63915816.8,98093303.44,63915816.8,172568,120736
2016-08-05 00:00:00,1,6,8982424.0,2422294,1447796,74467873.04,119596635.84,74467873.04,176616,120120
2016-08-12 00:00:00,1,6,9980168.0,2583714,1561168,76743974.56,126091366.72,76743974.56,182512,125488
2016-08-08 00:00:00,1,6,11094952.0,2983484,1776586,84736567.52,136094303.84,84736567.52,208120,142912
2016-08-01 00:00:00,1,6,8032288.0,2678424,1542296,78081653.76,122361813.2,78081653.76,203104,145112
2016-08-13 00:00:00,1,6,9104744.0,2431758,1471624,64922322.08,103335802.24,64922322.08,159280,111408
2016-08-09 00:00:00,1,6,9678504.0,2635458,1565592,67646846.08,109265051.28,67646846.08,179960,124520
2016-08-11 00:00:00,1,6,10886480.0,2881284,1717268,91819044.24,140733047.84,91819044.24,222640,158312
2016-08-06 00:00:00,1,6,6917152.0,2079406,1207402,53288140.4,89262939.04,53288140.4,137456,91256
2016-08-07 00:00:00,1,6,8137536.0,2549232,1444562,65857012.32,108372601.04,65857012.32,176704,122496
2016-08-02 00:00:00,1,6,9241126.4,2697002,1570828,63378450.96,97464152.72,63378450.96,182688,132176
